"latitude [degree]","longitude [degree]","altitude [meter]","speed [meter per second]","time (POSIX) [millisecond]","total time [millisecond]","name","description"
,,,,,"3905000","Wycieczka 28.04.2021",""
"50.672546","17.953085","172.5","5.761801","1619633831000","","",""
"50.672558","17.953163","172.1","5.625914","1619633832000","","",""
"50.67256","17.953249","172.0","5.6413555","1619633833000","","",""
"50.672565","17.95333","171.8","5.486939","1619633834000","","",""
"50.672573","17.9534","171.8","4.8018436","1619633835000","","",""
"50.672577","17.953472","171.7","5.206415","1619633836000","","",""
"50.672577","17.953554","172.0","5.379362","1619633837000","","",""
"50.672577","17.953634","172.2","5.4951744","1619633838000","","",""
"50.67258","17.953718","172.8","5.7726097","1619633839000","","",""
"50.67259","17.953808","173.3","5.5600295","1619633840000","","",""
"50.672596","17.953897","174.2","6.138577","1619633841000","","",""
"50.672604","17.953993","174.9","6.396968","1619633842000","","",""
"50.672615","17.954088","175.0","6.268287","1619633843000","","",""
"50.672623","17.954184","175.3","6.3918204","1619633844000","","",""
"50.672638","17.954279","175.1","6.230198","1619633845000","","",""
"50.672653","17.954372","174.7","6.52256","1619633846000","","",""
"50.672657","17.954464","174.9","6.14321","1619633847000","","",""
"50.67266","17.954552","175.1","6.0171027","1619633848000","","",""
"50.672665","17.95464","175.1","5.881216","1619633849000","","",""
"50.672665","17.954731","174.9","6.117988","1619633850000","","",""
"50.67267","17.954828","174.4","6.545208","1619633851000","","",""
"50.672672","17.95493","174.4","6.6630793","1619633852000","","",""
"50.672676","17.955029","174.1","6.767053","1619633853000","","",""
"50.672676","17.955128","173.7","6.7444053","1619633854000","","",""
"50.67268","17.95523","173.8","6.7768326","1619633855000","","",""
"50.672684","17.955326","174.0","6.543149","1619633856000","","",""
"50.672688","17.955423","174.4","6.895734","1619633857000","","",""
"50.67269","17.95552","174.9","6.570944","1619633858000","","",""
"50.672695","17.955618","175.7","6.743376","1619633859000","","",""
"50.6727","17.955717","175.8","6.66205","1619633860000","","",""
"50.672703","17.955814","175.9","6.6682262","1619633861000","","",""
"50.672707","17.95591","176.0","6.47675","1619633862000","","",""
"50.672707","17.95601","176.0","6.843232","1619633863000","","",""
"50.672718","17.956108","176.0","6.9667654","1619633864000","","",""
"50.672726","17.95621","176.1","7.058386","1619633865000","","",""
"50.67273","17.956306","176.3","6.68933","1619633866000","","",""
"50.672733","17.956402","176.3","6.772715","1619633867000","","",""
"50.67274","17.956495","176.5","6.5663114","1619633868000","","",""
"50.672745","17.956593","176.3","6.8293343","1619633869000","","",""
"50.67275","17.956688","176.4","6.487559","1619633870000","","",""
"50.672752","17.956783","176.4","6.4978533","1619633871000","","",""
"50.67276","17.956873","176.7","6.496824","1619633872000","","",""
"50.672768","17.95697","176.9","6.7464643","1619633873000","","",""
"50.672775","17.957067","177.4","6.8535266","1619633874000","","",""
"50.672783","17.957165","178.0","6.8416877","1619633875000","","",""
"50.67279","17.957258","178.2","6.6255045","1619633876000","","",""
"50.6728","17.95735","178.1","6.5050592","1619633877000","","",""
"50.672806","17.957441","178.1","6.3748345","1619633878000","","",""
"50.672813","17.95753","177.9","6.072178","1619633879000","","",""
"50.672813","17.95762","177.8","6.1751223","1619633880000","","",""
"50.672817","17.95771","177.8","6.4432926","1619633881000","","",""
"50.67282","17.957802","177.4","6.530281","1619633882000","","",""
"50.672825","17.957893","176.9","6.5122657","1619633883000","","",""
"50.672825","17.957985","176.5","6.69808","1619633884000","","",""
"50.672825","17.958078","175.8","6.5086627","1619633885000","","",""
"50.672832","17.95817","175.4","6.780436","1619633886000","","",""
"50.672836","17.95826","174.8","6.5215306","1619633887000","","",""
"50.67284","17.95835","174.5","6.6064596","1619633888000","","",""
"50.672848","17.95844","174.3","6.493221","1619633889000","","",""
"50.67285","17.958534","174.6","6.5096917","1619633890000","","",""
"50.672863","17.958624","174.7","6.5364575","1619633891000","","",""
"50.672867","17.958715","174.8","6.5704293","1619633892000","","",""
"50.67287","17.958805","174.7","6.531825","1619633893000","","",""
"50.67287","17.958895","174.5","6.212697","1619633894000","","",""
"50.672874","17.958977","174.6","5.6598854","1619633895000","","",""
"50.67288","17.959053","174.9","5.416422","1619633896000","","",""
"50.672886","17.959139","175.5","6.353731","1619633897000","","",""
"50.672894","17.959238","175.7","7.0027957","1619633898000","","",""
"50.672897","17.959347","175.3","7.7059064","1619633899000","","",""
"50.672905","17.959457","175.3","7.4408245","1619633900000","","",""
"50.67291","17.959564","175.5","7.1464033","1619633901000","","",""
"50.67291","17.95967","175.6","6.924043","1619633902000","","",""
"50.672916","17.959768","175.8","7.091328","1619633903000","","",""
"50.672928","17.959867","175.9","6.9497795","1619633904000","","",""
"50.67293","17.959965","176.1","6.9755154","1619633905000","","",""
"50.672943","17.96006","176.2","6.7258754","1619633906000","","",""
"50.67295","17.960154","175.8","6.5776353","1619633907000","","",""
"50.67296","17.960241","175.7","6.111297","1619633908000","","",""
"50.672966","17.960327","175.7","6.3218184","1619633909000","","",""
"50.67297","17.960415","175.6","6.117988","1619633910000","","",""
"50.67298","17.960499","175.7","6.08762","1619633911000","","",""
"50.672993","17.960577","175.0","5.426202","1619633912000","","",""
"50.673","17.960651","174.6","5.452967","1619633913000","","",""
"50.673016","17.960724","174.4","5.3448753","1619633914000","","",""
"50.673027","17.960794","174.1","5.1950912","1619633915000","","",""
"50.673027","17.960865","173.5","4.804417","1619633916000","","",""
"50.673023","17.960938","172.9","4.927436","1619633917000","","",""
"50.67301","17.961008","172.4","4.92898","1619633918000","","",""
"50.673004","17.961077","171.9","4.559924","1619633919000","","",""
"50.672997","17.961136","171.3","4.3257256","1619633920000","","",""
"50.673","17.961197","171.1","4.477054","1619633921000","","",""
"50.67301","17.961258","170.8","4.645368","1619633922000","","",""
"50.67303","17.961311","170.5","4.402419","1619633923000","","",""
"50.673054","17.961348","170.2","3.2098079","1619633924000","","",""
"50.67307","17.96137","169.5","2.4197092","1619633925000","","",""
"50.67309","17.961386","169.3","2.860826","1619633926000","","",""
"50.673115","17.961412","169.5","3.596879","1619633927000","","",""
"50.67314","17.961452","169.5","4.152779","1619633928000","","",""
"50.673157","17.961506","170.2","3.809974","1619633929000","","",""
"50.67316","17.96156","170.1","3.5680544","1619633930000","","",""
"50.673145","17.961615","169.8","4.0868945","1619633931000","","",""
"50.673115","17.961668","170.3","4.723091","1619633932000","","",""
"50.67308","17.961727","170.0","4.9989824","1619633933000","","",""
"50.67305","17.961782","169.9","5.579589","1619633934000","","",""
"50.673008","17.961836","170.1","5.1101623","1619633935000","","",""
"50.672966","17.961868","170.2","4.83633","1619633936000","","",""
"50.67293","17.961895","170.1","4.71537","1619633937000","","",""
"50.672894","17.961931","170.7","5.282594","1619633938000","","",""
"50.672848","17.961964","170.8","5.152884","1619633939000","","",""
"50.67281","17.961996","170.8","4.99435","1619633940000","","",""
"50.672768","17.962025","171.0","4.736474","1619633941000","","",""
"50.67273","17.962051","170.6","4.768387","1619633942000","","",""
"50.672688","17.962076","170.5","4.6222057","1619633943000","","",""
"50.67265","17.962101","170.3","4.4852896","1619633944000","","",""
"50.672615","17.962122","169.7","4.1419697","1619633945000","","",""
"50.67258","17.962137","169.7","4.061673","1619633946000","","",""
"50.672546","17.962158","169.6","4.072997","1619633947000","","",""
"50.672512","17.96218","169.2","3.8578432","1619633948000","","",""
"50.672485","17.962208","168.7","3.5901875","1619633949000","","",""
"50.672466","17.962246","168.3","3.2782657","1619633950000","","",""
"50.672447","17.962288","168.4","3.8779173","1619633951000","","",""
"50.67243","17.962336","168.1","4.096674","1619633952000","","",""
"50.672413","17.962381","168.0","4.1002774","1619633953000","","",""
"50.67239","17.962427","167.6","3.8866675","1619633954000","","",""
"50.67237","17.96247","167.6","3.711662","1619633955000","","",""
"50.67235","17.96251","167.5","3.5901875","1619633956000","","",""
"50.672333","17.962551","167.9","3.6972497","1619633957000","","",""
"50.67232","17.962599","168.3","3.2756922","1619633958000","","",""
"50.67231","17.962643","168.3","3.2504709","1619633959000","","",""
"50.6723","17.962685","168.4","3.09451","1619633960000","","",""
"50.672276","17.962719","168.7","3.3565037","1619633961000","","",""
"50.67225","17.962744","168.9","3.1068633","1619633962000","","",""
"50.672222","17.962767","169.1","3.7368834","1619633963000","","",""
"50.672188","17.962793","169.7","4.6520596","1619633964000","","",""
"50.67215","17.962818","170.3","4.072482","1619633965000","","",""
"50.67212","17.962845","170.4","3.7126913","1619633966000","","",""
"50.672096","17.962868","170.6","2.6719232","1619633967000","","",""
"50.67207","17.962893","170.9","3.239147","1619633968000","","",""
"50.672043","17.962921","171.3","3.5237885","1619633969000","","",""
"50.672012","17.962948","171.7","3.790929","1619633970000","","",""
"50.671986","17.962975","171.8","3.3431208","1619633971000","","",""
"50.671955","17.962997","172.1","2.9920802","1619633972000","","",""
"50.671932","17.963015","172.6","2.7872207","1619633973000","","",""
"50.67191","17.963036","172.4","2.6842763","1619633974000","","",""
"50.671886","17.963053","172.7","2.6858206","1619633975000","","",""
"50.671867","17.963076","172.6","2.6539078","1619633976000","","",""
"50.671852","17.963102","172.3","2.4747844","1619633977000","","",""
"50.67184","17.96313","172.2","2.5633166","1619633978000","","",""
"50.671825","17.963156","172.0","2.2776458","1619633979000","","",""
"50.67181","17.963175","171.4","2.2374976","1619633980000","","",""
"50.67179","17.963188","171.0","1.8406466","1619633981000","","",""
"50.671776","17.963196","170.6","1.4741645","1619633982000","","",""
"50.671757","17.96319","170.3","1.4824","1619633983000","","",""
"50.671757","17.963213","169.1","2.5288303","1619634008000","","",""
"50.67176","17.963223","169.0","2.3672075","1619634009000","","",""
"50.671764","17.963224","168.8","1.5946095","1619634010000","","",""
"50.67177","17.963247","171.5","2.0640361","1619634125000","","",""
"50.671757","17.963282","171.9","3.2638535","1619634126000","","",""
"50.67173","17.963326","172.2","4.4641857","1619634127000","","",""
"50.671688","17.96336","172.2","5.2856827","1619634128000","","",""
"50.67164","17.963388","172.2","5.6676064","1619634129000","","",""
"50.67159","17.963417","171.5","5.33664","1619634130000","","",""
"50.671543","17.963442","172.2","5.145678","1619634131000","","",""
"50.671497","17.96347","173.2","5.4519377","1619634132000","","",""
"50.67145","17.963497","172.9","4.954716","1619634133000","","",""
"50.671413","17.963522","172.4","4.8275795","1619634134000","","",""
"50.67137","17.963545","171.7","4.591837","1619634135000","","",""
"50.671337","17.963572","171.5","4.4312434","1619634136000","","",""
"50.671307","17.963593","171.1","3.8310776","1619634137000","","",""
"50.671276","17.963608","171.1","3.1861305","1619634138000","","",""
"50.671246","17.963625","171.6","2.3620603","1619634139000","","",""
"50.671227","17.963638","171.8","1.9801364","1619634140000","","",""
"50.671207","17.963646","172.0","1.689833","1619634141000","","",""
"50.671192","17.96365","171.9","1.5312986","1619634142000","","",""
"50.671177","17.963655","172.2","1.8823391","1619634143000","","",""
"50.67116","17.963663","172.1","1.8586619","1619634144000","","",""
"50.67115","17.96367","171.9","1.5560052","1619634145000","","",""
"50.67114","17.963682","171.7","1.4149714","1619634146000","","",""
"50.67113","17.963697","171.8","1.436075","1619634147000","","",""
"50.671135","17.96372","171.6","1.3429103","1619634148000","","",""
"50.671143","17.963743","171.0","1.3223214","1619634149000","","",""
"50.67115","17.963764","170.5","1.3171742","1619634150000","","",""
"50.671158","17.96378","170.2","1.467473","1619634151000","","",""
"50.671154","17.963854","168.5","2.1808782","1619634158000","","",""
"50.67115","17.963884","168.3","2.5746405","1619634159000","","",""
"50.67114","17.963928","168.2","3.5943053","1619634160000","","",""
"50.67114","17.963982","168.1","4.2685914","1619634161000","","",""
"50.671146","17.964043","167.8","4.3792567","1619634162000","","",""
"50.67115","17.964106","167.6","4.5594096","1619634163000","","",""
"50.671158","17.964169","167.6","4.5702186","1619634164000","","",""
"50.671165","17.964233","167.5","5.2372985","1619634165000","","",""
"50.671177","17.964314","167.7","6.3146124","1619634166000","","",""
"50.671185","17.964407","168.0","6.4180713","1619634167000","","",""
"50.67118","17.964497","167.9","5.6305466","1619634168000","","",""
"50.671177","17.964573","167.4","4.6613245","1619634169000","","",""
"50.671165","17.964636","166.8","4.298445","1619634170000","","",""
"50.671146","17.964687","166.7","4.7730193","1619634171000","","",""
"50.67112","17.964737","166.5","4.745224","1619634172000","","",""
"50.67109","17.964783","166.3","4.4775686","1619634173000","","",""
"50.671055","17.96483","166.4","5.001041","1619634174000","","",""
